Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,AFz,Cpz,POz,TimeStamp,Event,EventTime,EventFile
4116.1406,4096.4937,3825.1658,3574.0215,52055.7578,51007.6406,65822.9766,42016.0703,3048.7554,2759.6357,3846.8691,3529.5862,66580.1016,53844.2773,47750.5898,43379.9961,3810.5923,2746.2246,3311.1204,33670.3984,41429.0469,44472.7070,94.019135,NaN,NaN,NaN
3904.6262,3961.0867,3484.9944,3499.2773,52033.6094,51063.9883,65825.4844,42097.6328,2912.5886,2838.1575,3519.5725,3525.2275,66559.3359,53861.6016,47748.0391,43509.6367,3794.4543,2607.8450,3335.3049,33661.2578,41494.0664,44465.5742,94.023132,NaN,NaN,NaN
-265.2258,205.7702,-731.1032,-258.0285,52034.0977,51306.5508,65703.1328,43599.0430,-623.5466,2319.7981,-733.0701,2278.7603,66333.6719,53889.6758,47635.1641,45143.3477,3281.8171,4278.8164,3342.3904,33239.1445,42421.8867,44323.7539,94.027130,NaN,NaN,NaN
-3161.0059,-3029.6895,-3218.6511,-3246.3003,52050.5742,51388.0664,65622.9063,44386.9414,-3111.4968,1534.2013,-3224.4626,375.2634,66218.5859,53883.4844,47566.2773,45970.0938,2370.5813,4964.0986,3043.4580,33008.1367,42899.7891,44248.6523,94.031128,NaN,NaN,NaN
4137.8218,4095.7112,3867.3657,3598.4966,52069.8633,51022.3047,65830.9844,42019.2891,3100.0752,2800.1594,3865.5330,3531.7544,66593.3516,53853.3086,47761.9648,43412.5391,3831.3794,2647.8994,3326.0066,33701.6250,41427.9727,44475.8125,94.035126,NaN,NaN,NaN
3920.2500,3939.5618,3557.4812,3531.5979,52038.6797,51069.1094,65826.0625,42089.6055,2996.4524,2898.5742,3561.0798,3526.6804,66565.1875,53863.0977,47751.1016,43528.4570,3813.7439,2574.0491,3348.5818,33690.2227,41490.1992,44468.1016,94.039124,NaN,NaN,NaN
-248.0150,127.4273,-599.2949,-184.1560,52028.1094,51301.8789,65694.2813,43580.3125,-440.9775,2442.1963,-672.9886,2288.4385,66330.0938,53881.6289,47628.5938,45149.3359,3386.0657,4280.3140,3429.1150,33263.3750,42415.3828,44323.9766,94.043121,NaN,NaN,NaN
-3138.0283,-3036.0149,-3179.2896,-3218.6511,52057.5000,51396.0234,65626.1016,44380.9297,-3068.4250,1726.8510,-3202.2449,262.2530,66224.5469,53884.4219,47570.8594,45988.8906,2441.4585,4960.5225,3075.3318,33029.2148,42892.6836,44247.8242,94.047119,NaN,NaN,NaN
576.0715,740.0886,616.5058,173.9636,52074.8672,51219.4219,65691.0625,43474.5430,88.4458,2364.8145,416.1671,2478.6519,66366.1484,53851.6992,47634.7383,44977.4297,3487.4084,4253.9170,3392.7266,33281.1641,42328.6367,44330.1914,94.051117,NaN,NaN,NaN
4135.2959,4065.6257,3882.3638,3597.8262,52056.4063,51010.4805,65816.4297,41994.1875,3118.5601,2817.2585,3862.9624,3511.4365,66581.7734,53837.1250,47747.7070,43407.7109,3837.6155,2705.6785,3329.6721,33715.2813,41416.0820,44470.4922,94.055115,NaN,NaN,NaN
3931.9175,3925.9719,3572.9709,3522.1206,52037.8086,51069.4414,65823.2266,42074.1641,2994.8877,2921.9316,3553.7708,3513.6047,66564.1875,53856.4805,47748.4883,43534.1328,3819.6448,2475.8357,3352.8958,33703.7695,41477.6836,44463.6523,94.059113,NaN,NaN,NaN
-184.2454,136.9938,-531.6586,-167.1463,52030.0313,51304.5156,65694.7500,43566.3633,-373.4306,2621.6138,-639.9975,2270.6018,66331.8359,53877.2227,47628.6836,45155.3711,3464.2520,4252.1509,3507.9497,33276.6289,42403.2930,44321.0938,94.063110,NaN,NaN,NaN
-3151.5735,-3071.9790,-3174.9980,-3232.3750,52046.9961,51387.2617,65616.0234,44356.7461,-3030.5388,1838.9897,-3212.9736,282.1908,66216.3281,53870.4727,47560.2188,45982.3203,2695.3521,4951.0454,3341.7422,33040.5273,42881.5742,44245.3438,94.067108,NaN,NaN,NaN
415.0495,523.7237,520.5945,26.0398,52074.5117,51220.9219,65690.3672,43461.1563,103.7791,2418.7268,265.7846,2467.3643,66366.2813,53845.7539,47633.3555,44982.1680,3586.9854,4246.6973,3508.5754,33292.1172,42319.5859,44328.7813,94.071106,NaN,NaN,NaN
4113.0112,4020.9446,3879.6592,3581.5986,52059.6484,51014.7930,65819.3125,41982.8984,3142.0518,2860.7102,3848.2327,3497.8245,66584.6797,53833.2148,47749.3164,43413.9688,3842.1978,2720.0730,3337.0930,33724.1992,41405.3320,44468.2109,94.075104,NaN,NaN,NaN
3894.6572,3852.7478,3572.1663,3491.8118,52028.5781,51061.9531,65815.8516,42049.2852,3021.1287,2923.1162,3546.8418,3486.5144,66557.7031,53842.9375,47739.6133,43523.9648,3823.2209,2552.0774,3359.3999,33711.8594,41465.9023,44462.1328,94.079102,NaN,NaN,NaN
-313.3491,-110.3059,-586.3309,-289.0751,52026.3438,51302.5703,65692.9609,43545.7344,-326.2907,2717.1003,-696.9050,2179.2949,66329.8047,53867.6367,47625.0625,45149.2695,3462.6428,4249.6924,3513.8953,33283.4453,42391.1992,44320.0859,94.083099,NaN,NaN,NaN
-3162.5259,-3118.7612,-3169.2983,-3239.4158,52048.9180,51390.5938,65619.6016,44342.1250,-2980.3591,2102.9192,-3209.8445,219.6729,66218.4453,53864.7070,47561.1797,45981.9609,2701.2529,4938.9307,3370.8440,33045.9570,42870.5117,44244.7852,94.087097,NaN,NaN,NaN
450.1865,487.1115,608.1016,60.2156,52068.7656,51217.7461,65687.8828,43440.9727,224.3445,2556.6594,346.6979,2465.6655,66362.3281,53834.2422,47627.8555,44973.6758,3610.1865,4234.8286,3546.2830,33297.6172,42311.9414,44331.0625,94.091095,NaN,NaN,NaN
4107.8931,3989.6746,3893.5842,3574.9155,52058.5508,51016.1563,65821.9531,41966.1602,3160.1565,2872.7803,3862.0012,3491.0742,66584.2813,53824.7656,47748.0625,43407.6016,3844.7458,2646.2900,3348.2019,33728.3555,41397.9766,44471.5898,94.095093,NaN,NaN,NaN
3889.3823,3817.7002,3590.4946,3491.3201,52034.3242,51068.9727,65825.5313,42035.6484,3065.6086,2966.8364,3563.5386,3488.7720,66562.8672,53838.8477,47744.3320,43519.7383,3825.2327,2405.0029,3369.9053,33714.6094,41456.4063,44465.9102,94.099091,NaN,NaN,NaN
-308.9011,-163.4807,-530.9657,-265.4716,52023.8828,51302.1914,65696.0000,43524.2539,-198.7070,2861.2019,-657.9459,2188.3027,66328.8203,53857.3086,47622.8477,45134.9648,3522.3218,4220.0537,3587.5220,33285.3438,42382.2578,44324.8945,94.103088,NaN,NaN,NaN
-3169.5667,-3149.0701,-3159.5083,-3250.8599,52050.4609,51395.0195,65626.7969,44325.3164,-2912.4321,2291.9031,-3205.5977,168.2863,66220.8594,53857.5547,47563.1016,45972.1719,2705.9243,4928.6265,3458.9099,33046.6953,42863.1563,44250.7734,94.107086,NaN,NaN,NaN
377.4539,330.2694,588.5884,-52.1690,52072.9023,51223.9375,65697.6563,43426.3320,313.9526,2744.2354,317.5959,2455.5178,66366.1484,53827.4922,47631.4102,44965.2031,3571.5852,4223.1162,3522.7688,33292.7227,42301.7695,44334.3242,94.111084,NaN,NaN,NaN
4073.1582,3924.1616,3879.6370,3533.6765,52054.4375,51014.8359,65825.3047,41942.5117,3166.5491,2888.7617,3847.6738,3474.3328,66581.9141,53810.9492,47744.9766,43387.3945,3842.0413,2608.1133,3356.7849,33720.1758,41386.8477,44475.2539,94.115082,NaN,NaN,NaN
3864.6836,3754.9587,3599.3237,3473.7515,52035.4414,51073.1523,65834.8906,42014.7734,3118.3811,2992.0491,3585.0186,3472.9468,66565.0313,53828.8984,47746.4102,43500.8281,3824.2268,2411.2615,3381.8860,33707.2773,41446.8164,44473.1094,94.119080,NaN,NaN,NaN
-340.4394,-298.3511,-492.4536,-333.1304,52031.3516,51311.6250,65711.7109,43508.1836,-6.5714,3135.5696,-584.4087,2182.0889,66336.1094,53851.7891,47630.0664,45119.8555,3540.4492,4215.2930,3633.3652,33276.5820,42371.9766,44332.5156,94.123077,NaN,NaN,NaN
-3156.1108,-3166.5491,-3125.7349,-3247.9541,52047.9141,51395.2422,65633.8828,44300.9102,-2811.1565,2641.5066,-3163.2412,224.9256,66219.5000,53843.3594,47561.2695,45946.3789,2870.9473,4911.3037,3712.7810,33032.8359,42851.5547,44256.3633,94.127075,NaN,NaN,NaN
392.1390,266.9469,663.3327,-0.0224,52071.8945,51226.5547,65707.2656,43403.1953,515.2971,2925.0161,431.8357,2473.0193,66365.7656,53813.1875,47631.3438,44938.9414,3617.1379,4200.5630,3603.4587,33273.9453,42289.8125,44340.0273,94.131073,NaN,NaN,NaN
4055.7910,3872.7524,3884.8672,3526.6357,52062.2188,51024.6953,65844.4141,41923.9375,3214.2031,2937.7791,3870.7856,3472.9468,66588.1016,53800.9375,47751.9727,43362.8750,3832.4524,2566.2708,3367.3572,33697.0859,41373.9492,44483.2344,94.135071,NaN,NaN,NaN
3823.2659,3666.7588,3581.7104,3429.8975,52027.6836,51067.9883,65841.5547,41978.0508,3149.8525,3001.4368,3586.5161,3455.8479,66557.7500,53803.7305,47739.2109,43453.2656,3806.5244,2391.7036,3385.7305,33672.8555,41425.8047,44476.0117,94.139069,NaN,NaN,NaN
-379.3985,-435.5908,-489.6596,-381.8125,52022.6563,51306.7305,65718.8906,43468.8438,121.3476,3250.9045,-548.7353,2076.1865,66327.4375,53824.2969,47622.5586,45067.5742,3410.0491,4180.2456,3610.5667,33235.8125,42348.0391,44333.7891,94.143066,NaN,NaN,NaN
-3169.2761,-3209.7998,-3125.0420,-3262.7288,52052.0938,51402.4844,65654.8750,44272.2773,-2689.2947,3070.1013,-3145.0244,143.1182,66221.0000,53824.0273,47565.1133,45902.0977,2669.7146,4879.1621,3701.7393,32989.3633,42830.8359,44262.5547,94.147064,NaN,NaN,NaN
303.1790,48.7492,643.1044,-98.4818,52069.4141,51227.6250,65726.6641,43364.1719,781.5958,3163.8447,477.7238,2455.9202,66361.7891,53784.3516,47629.3320,44875.6406,3556.6318,4170.9917,3619.4849,33219.9648,42270.0078,44352.0742,94.151062,NaN,NaN,NaN
3980.1526,3730.7966,3850.3560,3454.3279,52058.4180,51025.1875,65869.8047,41873.1094,3250.6140,2958.4990,3865.1975,3440.1792,66582.5625,53762.1563,47749.1602,43276.0391,3803.9985,2389.8931,3377.6614,33620.7773,41348.4453,44499.4141,94.155060,NaN,NaN,NaN
3725.7451,3461.2122,3560.5210,3343.1279,52039.6641,51083.0313,65890.3438,41926.2148,3236.1079,3046.0957,3616.8027,3432.4009,66564.7188,53766.3164,47750.6094,43352.2344,3770.6274,2155.4009,3399.5662,33572.8555,41395.3164,44501.0469,94.159058,NaN,NaN,NaN
-510.3350,-769.2129,-456.5567,-526.1154,52028.8477,51316.6992,65770.1406,43402.3711,623.7925,3444.4485,-401.9961,2185.9783,66329.4453,53775.0313,47628.9727,44937.8438,3501.0430,4123.0698,3665.8647,33116.8594,42315.8281,44366.3789,94.163055,NaN,NaN,NaN
-3147.2595,-3228.2400,-3083.8254,-3251.7539,52054.3945,51410.9531,65705.7422,44202.2266,-2340.1604,3631.1973,-3052.9353,257.7603,66220.4141,53771.1211,47569.3828,45763.2734,2865.6946,4817.4043,3803.7974,32861.7813,42798.6719,44296.3047,94.167053,NaN,NaN,NaN
223.1598,-236.9061,641.3610,-192.7167,52084.2344,51248.6367,65789.6719,43307.3086,1168.8397,3370.8440,643.0150,2395.2351,66370.7500,53741.2148,47644.8633,44749.1289,3547.7581,4106.1494,3646.8210,33088.8047,42237.8906,44384.5938,94.171051,NaN,NaN,NaN
3883.2356,3536.5151,3805.2949,3359.9365,52065.7930,51038.8867,65924.2813,41813.5625,3313.2661,2998.1287,3881.8274,3411.3230,66585.6875,53717.1875,47758.3906,43146.6445,3757.7527,2342.9546,3395.3640,33496.0781,41319.4570,44531.1328,94.175049,NaN,NaN,NaN
3573.6863,3219.6792,3446.7507,3196.2546,52037.6094,51088.5742,65928.6563,41871.6797,3255.4421,3059.4619,3584.7502,3410.9209,66562.6016,53727.8008,47753.1367,43238.1289,3731.4670,2087.7200,3415.2793,33474.6211,41373.9492,44528.0938,94.179047,NaN,NaN,NaN
-760.9875,-1136.1168,-651.1287,-758.5287,52037.9453,51333.1055,65807.3984,43376.7539,682.3987,3481.6416,-434.6073,2151.5117,66338.4297,53761.7773,47642.3828,44871.3047,3283.6052,4075.5723,3678.2700,33053.1094,42303.5586,44385.6680,94.183044,NaN,NaN,NaN
-3194.2207,-3272.4963,-3120.2363,-3285.4158,52057.2344,51420.1406,65729.7266,44183.8086,-2281.3755,3654.6443,-3050.2307,293.2102,66224.2813,53761.7344,47576.4922,45713.7422,2565.5332,4793.1973,3814.1687,32817.5234,42791.7656,44309.4023,94.187042,NaN,NaN,NaN
-3194.2207,-3272.4963,-3120.2363,-3285.4158,52057.2344,51420.1406,65729.7266,44183.8086,-2281.3755,3654.6443,-3050.2307,293.2102,66224.2813,53761.7344,47576.4922,45713.7422,2565.5332,4793.1973,3814.1687,32817.5234,42791.7656,44309.4023,94.191040,NaN,NaN,NaN
38.2438,-425.3313,486.4633,-338.4948,52074.6680,51245.4180,65798.0781,43284.5078,1238.5325,3365.2339,592.5000,2507.1504,66364.5391,53726.3945,47640.7305,44699.2422,3504.2170,4087.5974,3654.6890,33054.0039,42233.7539,44394.3867,94.195038,NaN,NaN,NaN
3822.4387,3468.0071,3752.2542,3315.1211,52065.1680,51043.2695,65937.6406,41801.3594,3311.5896,3014.6692,3866.0469,3416.9780,66586.2656,53710.9258,47761.7188,43112.9375,3736.8093,2157.7480,3399.0520,33465.2773,41312.8164,44535.8281,94.199036,NaN,NaN,NaN
3550.7756,3197.8193,3411.3901,3181.8376,52037.6094,51092.2656,65940.4609,41861.1484,3267.2439,3078.1704,3594.5181,3411.5913,66563.0938,53722.9297,47756.0664,43208.6250,3711.7976,1858.5028,3417.2463,33447.9531,41366.0586,44530.1484,94.203033,NaN,NaN,NaN
-764.5190,-1131.9594,-725.8058,-808.3732,52024.7578,51323.8711,65805.2344,43356.5938,743.7766,3469.7729,-435.7696,2171.3826,66328.7109,53748.7031,47633.7344,44833.6641,3295.4517,4055.9922,3679.0747,33031.1367,42296.1836,44385.8008,94.207031,NaN,NaN,NaN
-3200.6355,-3268.6519,-3173.7463,-3305.0630,52052.8750,51419.3828,65732.0313,44177.6406,-2309.6951,3660.0757,-3088.9438,245.7798,66222.0234,53759.4531,47575.7305,45696.7773,2413.7202,4780.5464,3814.6379,32805.0078,42787.6758,44307.6367,94.211029,NaN,NaN,NaN
40.1661,-361.6736,360.7124,-342.4734,52074.3984,51247.9453,65798.6797,43292.2188,1103.3938,3379.5388,517.5770,2400.3313,66366.4375,53734.3281,47643.5469,44705.2773,3451.6904,4082.5237,3654.3088,33057.7383,42235.6094,44389.8242,94.215027,NaN,NaN,NaN
3823.8469,3510.4084,3727.4661,3325.0676,52056.5859,51037.7461,65924.0547,41812.4688,3298.4692,3001.4592,3858.0452,3424.9800,66583.5859,53722.6836,47758.1445,43132.0039,3738.7314,2197.3105,3401.8459,33495.5195,41325.1328,44531.8242,94.219025,NaN,NaN,NaN
3553.4578,3294.0659,3357.4778,3207.1624,52034.1680,51090.7891,65923.8516,41885.4688,3215.5889,3072.4929,3556.4307,3439.7769,66566.3750,53748.2539,47757.7188,43254.2891,3722.4817,1779.1317,3418.0957,33502.6719,41383.1563,44522.3711,94.223022,NaN,NaN,NaN
-822.1642,-1025.2969,-902.4740,-791.6317,52023.2148,51322.8203,65782.9922,43391.9766,445.6491,3452.4055,-585.3251,2238.6836,66333.3359,53782.5195,47636.0586,44902.3945,3279.8279,4043.2739,3675.3867,33103.5117,42314.9570,44370.8281,94.227020,NaN,NaN,NaN
-3241.6064,-3282.9348,-3232.7104,-3329.3145,52039.5078,51406.8203,65693.0469,44211.5938,-2571.7693,3522.3667,-3145.9185,302.1509,66217.0156,53790.0508,47567.2148,45772.7500,2355.9631,4815.2363,3810.8159,32893.0508,42809.6680,44287.5430,94.231018,NaN,NaN,NaN
-53.6889,-294.9089,201.8139,-432.6404,52065.6602,51239.4063,65757.9609,43338.1328,747.1071,3325.0007,367.3062,2509.8325,66365.2344,53773.9609,47638.5156,44803.3555,3463.1121,4126.8022,3648.9446,33162.6797,42262.1836,44367.0273,94.235016,NaN,NaN,NaN
3859.3862,3641.5015,3712.3787,3361.6128,52050.6406,51030.3281,65880.5547,41865.3984,3237.7395,2989.8140,3837.8838,3468.4541,66584.2578,53767.5898,47754.3438,43246.1992,3767.5205,2308.6445,3391.7876,33609.8242,41350.1680,44502.5234,94.239014,NaN,NaN,NaN
3646.4634,3506.5415,3373.8616,3309.3098,52019.1680,51073.9570,65870.8984,41928.2070,3147.3713,3038.5630,3548.3840,3462.0168,66559.8281,53785.5156,47745.6953,43360.2383,3752.5896,1993.7532,3406.8303,33619.6172,41405.9336,44491.9297,94.243011,NaN,NaN,NaN
-693.1723,-703.7446,-896.2155,-652.9391,52014.0508,51311.1563,65737.7969,43433.3711,65.4236,3346.6372,-642.6573,2186.8945,66331.0547,53818.8203,47628.9063,45004.6758,3293.9988,4111.6929,3661.5508,33214.3125,42335.9023,44344.3398,94.247009,NaN,NaN,NaN
-3245.2944,-3257.7891,-3254.7268,-3332.7344,52038.3906,51402.0586,65658.4688,44254.3750,-2780.8027,3194.1536,-3188.4985,321.7310,66220.4141,53826.2188,47566.0977,45872.6172,2349.7271,4853.4131,3756.3447,32993.6094,42829.1602,44265.0117,94.251007,NaN,NaN,NaN
53.9571,-48.3021,230.1559,-275.3735,52057.7461,51228.6992,65720.1172,43370.2969,548.7130,3203.6978,331.3870,2554.9607,66362.5078,53800.1992,47631.0742,44888.0664,3495.9021,4161.9170,3630.6160,33253.8945,42279.6406,44346.4180,94.255005,NaN,NaN,NaN
3925.7039,3767.5430,3741.1230,3439.8662,52046.5938,51023.6211,65848.9063,41895.9531,3216.8853,2970.7256,3841.1248,3490.0237,66584.3672,53793.0234,47750.3672,43326.1523,3796.8906,2323.9331,3388.3901,33695.4336,41366.2813,44485.1992,94.259003,NaN,NaN,NaN
-581.2794,-513.1066,-828.2215,-516.0794,52011.0313,51305.1406,65714.3516,43450.8516,42.2224,3291.3613,-618.4504,2278.9614,66331.6797,53835.3594,47625.5078,45061.9883,3411.1443,4125.4165,3665.5295,33281.2109,42346.0703,44333.5664,94.263000,NaN,NaN,NaN
-3233.5374,-3230.0059,-3228.8657,-3303.3418,52035.1055,51397.1641,65637.6797,44267.3164,-2816.6772,2979.2639,-3173.7241,321.4851,66219.8828,53837.9961,47562.4766,45921.5898,2458.2671,4871.0708,3796.2649,33048.4844,42834.9727,44253.8164,94.266998,NaN,NaN,NaN
109.3000,50.0009,328.2354,-201.5904,52061.1445,51229.8828,65707.0859,43387.8398,496.3875,3118.8506,389.3450,2550.2000,66366.6172,53814.2383,47632.7070,44939.8359,3443.4202,4179.9102,3638.5063,33301.7734,42284.3359,44335.7773,94.270996,NaN,NaN,NaN
3948.5474,3802.9705,3757.8645,3452.4280,52039.7773,51015.2617,65828.2734,41901.3398,3197.1711,2957.8733,3843.4270,3494.8740,66580.0547,53797.1367,47743.0117,43362.0039,3809.4746,2454.7356,3385.1938,33737.5195,41368.0039,44473.9805,94.274994,NaN,NaN,NaN
3777.3105,3688.0601,3463.5369,3426.9470,52017.9375,51068.1250,65832.7891,41960.2813,3153.9651,3027.1638,3600.6648,3490.8953,66563.1094,53815.5352,47742.7422,43465.9375,3791.9956,2203.0549,3402.5835,33735.3086,41418.0273,44468.4805,94.278992,NaN,NaN,NaN
-426.2701,-340.2383,-698.3132,-372.3130,52017.6914,51310.3047,65710.4141,43459.9492,106.1708,3340.3115,-499.2709,2331.3093,66338.3672,53845.5508,47630.3594,45096.6328,3485.3745,4157.2231,3666.3564,33316.0352,42346.1172,44328.0664,94.282990,NaN,NaN,NaN
-3196.6794,-3193.6841,-3210.5820,-3275.3574,52035.1484,51396.4492,65630.0859,44269.8633,-2764.1506,3095.0012,-3160.4919,505.4623,66221.8203,53842.1758,47561.8516,45945.5273,2736.8816,4882.0454,3803.5515,33081.2305,42838.5469,44252.9414,94.286987,NaN,NaN,NaN
188.7158,115.4691,351.7494,-142.0900,52061.3906,51230.8008,65701.2266,43390.3242,583.8946,3142.2305,388.5404,2605.3416,66369.0078,53817.9258,47633.0859,44961.6484,3570.2217,4191.2871,3647.2905,33332.1719,42289.4531,44337.0547,94.290985,NaN,NaN,NaN
3979.6162,3829.0771,3785.6030,3486.4919,52052.5156,51027.6914,65834.4922,41913.1836,3227.3682,2978.7498,3862.2695,3504.7087,66592.3047,53809.2734,47753.8984,43393.0703,3823.3328,2472.1028,3392.5701,33766.0195,41372.9219,44476.7070,94.294983,NaN,NaN,NaN
3771.9460,3672.3691,3476.4785,3425.4048,52017.8281,51067.2070,65828.5234,41956.2578,3164.4705,3025.9121,3597.3792,3494.1587,66564.5234,53815.6445,47741.7813,43477.5156,3801.5398,2305.3364,3406.4729,33757.7500,41417.5117,44468.8398,94.298981,NaN,NaN,NaN
-457.5179,-394.6871,-686.5115,-380.4490,52012.4609,51305.5664,65702.8828,43448.6172,167.7051,3309.6897,-515.4983,2288.8408,66334.9688,53839.8086,47625.1289,45098.3984,3411.4795,4166.2085,3637.9250,33332.7305,42341.7109,44326.7031,94.302979,NaN,NaN,NaN
-457.5179,-394.6871,-686.5115,-380.4490,52012.4609,51305.5664,65702.8828,43448.6172,167.7051,3309.6897,-515.4983,2288.8408,66334.9688,53839.8086,47625.1289,45098.3984,3411.4795,4166.2085,3637.9250,33332.7305,42341.7109,44326.7031,94.306976,NaN,NaN,NaN
-3205.4189,-3207.5200,-3189.4373,-3267.7131,52041.9883,51403.5117,65633.7969,44269.7500,-2757.3335,3142.0740,-3143.9739,376.1575,66227.0547,53844.0313,47566.9258,45959.2969,2589.6060,4878.4023,3718.6372,33092.3359,42832.2656,44249.6563,94.310974,NaN,NaN,NaN
201.9033,106.6402,450.1418,-88.2223,52058.2383,51227.8281,65696.4453,43381.3594,646.6583,3168.0916,474.3711,2590.9470,66365.5000,53811.0391,47628.6836,44964.2656,3519.6843,4186.9063,3640.6296,33338.1602,42281.6992,44332.2930,94.314972,NaN,NaN,NaN
3967.1887,3803.5515,3785.6702,3475.5173,52040.7383,51016.9844,65823.1797,41894.5195,3228.7988,2962.1426,3859.4756,3492.4822,66582.4219,53795.5273,47742.6328,43383.5508,3821.0530,2466.7832,3391.2512,33770.3789,41364.2500,44472.6836,94.318970,NaN,NaN,NaN
3795.7285,3677.3760,3504.0605,3438.3687,52023.0781,51073.2422,65833.7969,41951.4297,3198.6909,3042.0723,3630.7278,3494.9856,66569.2813,53815.2656,47746.4102,43482.5664,3803.0598,2163.0901,3408.4622,33763.9844,41411.2539,44468.8828,94.322968,NaN,NaN,NaN
-368.2673,-343.6581,-596.9480,-308.3870,52014.9453,51308.5391,65706.4375,43440.4805,320.9040,3369.3914,-407.7852,2369.4189,66338.0547,53837.2383,47627.3633,45098.2656,3521.7854,4155.3457,3672.0562,33338.5859,42336.8633,44328.8711,94.326965,NaN,NaN,NaN
-3192.2537,-3203.2061,-3198.3110,-3262.3486,52032.6016,51396.1797,65627.5781,44250.8438,-2681.1812,3224.0378,-3147.7065,497.4380,66220.3516,53831.7383,47558.9219,45945.4180,2843.5442,4872.7026,3807.3289,33095.3320,42826.8125,44251.4023,94.330963,NaN,NaN,NaN
150.9860,32.6559,343.6133,-135.6304,52061.7695,51233.2813,65702.4375,43375.0352,696.2792,3217.9583,379.6667,2574.8984,66368.4922,53807.6445,47631.7891,44962.8555,3591.9922,4182.7710,3650.6208,33339.0547,42276.6680,44334.1484,94.335938,NaN,NaN,NaN
3955.4539,3778.3389,3779.0986,3474.6008,52044.8281,51022.4141,65830.0391,41887.5234,3247.8425,2978.1240,3857.6428,3482.7146,66585.5313,53791.3477,47745.7617,43380.0625,3818.2144,2521.1426,3394.4700,33767.3164,41357.3203,44473.5313,94.339935,NaN,NaN,NaN
3733.9258,3591.2324,3463.2014,3379.7625,52014.2070,51066.3594,65830.1797,41929.5469,3182.1731,3028.6836,3591.2771,3478.4678,66563.0000,53801.0273,47738.7188,43460.9297,3797.2708,2260.9011,3410.5632,33759.0469,41402.2031,44470.2031,94.343933,NaN,NaN,NaN
-538.6770,-568.2931,-725.1800,-464.3128,52014.8320,51310.0586,65711.0625,43425.5938,313.9302,3394.1345,-538.3865,2325.0061,66338.6797,53829.1680,47627.6094,45083.9375,3441.0732,4144.9746,3663.4285,33331.7930,42327.0039,44330.0586,94.347931,NaN,NaN,NaN
-3201.0378,-3228.1060,-3194.7795,-3270.4849,52034.6133,51399.0195,65634.1328,44238.4375,-2617.6575,3412.0608,-3138.7659,496.5887,66221.7813,53824.2500,47560.2188,45932.9688,2769.6270,4858.5537,3777.3552,33084.4688,42815.6797,44250.9297,94.351929,NaN,NaN,NaN
143.9676,-52.4372,389.3897,-199.1987,52051.6445,51225.1445,65698.9531,43351.6758,800.1477,3279.9172,453.2487,2613.2764,66360.3828,53790.3438,47622.7813,44936.6172,3602.6765,4166.0742,3648.6987,33325.5352,42266.6563,44335.0430,94.355927,NaN,NaN,NaN
3930.2188,3722.1465,3771.7673,3434.6135,52043.6445,51023.1758,65836.3438,41871.0508,3256.7385,2982.5049,3860.7944,3476.4338,66584.8125,53780.1719,47745.1367,43359.2070,3808.6924,2441.8386,3398.3367,33753.2344,41349.5430,44478.3164,94.359924,NaN,NaN,NaN
